,TMC,TMC_HERE,lat_x,lon_x,label
8095,112N51128,112N51128,29.800115,-95.61736,9
8096,112-51129,112N51129,29.823285,-95.610945,9
8097,112-51130,112N51130,29.8484,-95.606445,9
8098,112N51130,112N51130,29.8484,-95.606445,9
8099,112-51131,112N51131,29.871305,-95.60832,9
8100,112-51134,112N51134,29.91238,-95.603915,0
8101,112N51134,112N51134,29.91238,-95.603915,0
8102,112-51135,112N51135,29.92718,-95.605735,9
8103,112-51138,112N51138,29.990360000000006,-95.612835,9
8104,112-51139,112N51139,30.004485000000006,-95.611135,9
8105,112N51139,112N51139,30.004485000000006,-95.611135,9
8106,112-51142,112N51142,29.833545,-95.497835,1
8107,112N51142,112N51142,29.833545,-95.497835,1
8108,112-51143,112N51143,29.83332,-95.48761,1
8109,112N51143,112N51143,29.83332,-95.48761,1
8110,112-51144,112N51144,29.833170000000006,-95.478705,1
8111,112N51144,112N51144,29.833170000000006,-95.478705,1
8112,112-51145,112N51145,29.832880000000007,-95.46811,1
8113,112N51145,112N51145,29.832880000000007,-95.46811,1
8114,112-51146,112N51146,29.832634999999996,-95.45945999999999,1
8115,112-51147,112N51147,29.832625,-95.45401,1
8116,112N51147,112N51147,29.832625,-95.45401,1
8117,112-51148,112N51148,29.830465000000004,-95.44096,1
8118,112N51148,112N51148,29.830465000000004,-95.44096,1
8119,112-51149,112N51149,29.827795000000002,-95.420385,1
8120,112N51149,112N51149,29.827795000000002,-95.420385,1
8121,112-51152,112N51152,29.827895,-95.404145,5
8122,112N51152,112N51152,29.827895,-95.404145,5
8123,112-51153,112N51153,29.828570000000003,-95.39101,5
8124,112-51154,112N51154,29.8287,-95.3829,5
8125,112N51154,112N51154,29.8287,-95.3829,5
8126,112-51155,112N51155,29.828554999999998,-95.378885,5
8127,112N51155,112N51155,29.828554999999998,-95.378885,5
8128,112-51156,112N51156,29.828695000000003,-95.365725,5
8129,112N51156,112N51156,29.828695000000003,-95.365725,5
8130,112-51157,112N51157,29.828884999999996,-95.34892,5
8131,112N51157,112N51157,29.828884999999996,-95.34892,5
8132,112-51158,112N51158,29.829009999999997,-95.339515,5
8133,112-51159,112N51159,29.829240000000002,-95.33263000000001,5
8134,112N51159,112N51159,29.829240000000002,-95.33263000000001,5
8135,112-51160,112N51160,29.830135,-95.32385500000001,5
8136,112-51161,112N51161,29.831225,-95.31044,5
8137,112-51164,112N51164,29.831390000000003,-95.293195,5
8138,112N51164,112N51164,29.831390000000003,-95.293195,5
8139,112-51165,112N51165,29.831065000000002,-95.273275,5
8140,112N51165,112N51165,29.831065000000002,-95.273275,5
8141,112-51166,112N51166,29.833140000000004,-95.24884499999999,0
8142,112N51166,112N51166,29.833140000000004,-95.24884499999999,0
8143,112-51169,112N51169,29.83724,-95.23127,0
8144,112N51169,112N51169,29.83724,-95.23127,0
8145,112-51182,112N51182,29.89834,-95.179515,0
8146,112N51182,112N51182,29.89834,-95.179515,0
8147,112-51184,112N51184,29.8667,-95.33494499999999,0
8148,112N51184,112N51184,29.8667,-95.33494499999999,0
8149,112-51185,112N51185,29.878605,-95.3357,0
8150,112-51200,112N51200,29.660034999999997,-95.429475,6
8151,112N51200,112N51200,29.660034999999997,-95.429475,6
8152,112-51201,112N51201,29.667045,-95.408185,6
8153,112N51201,112N51201,29.667045,-95.408185,6
8154,112-51202,112N51202,29.66945,-95.40025,6
8155,112N51202,112N51202,29.66945,-95.40025,6
8156,112-51203,112N51203,29.672590000000003,-95.389815,6
8157,112N51203,112N51203,29.672590000000003,-95.389815,6
8158,112-51204,112N51204,29.677115,-95.374745,6
8159,112N51204,112N51204,29.677115,-95.374745,6
8160,112-51205,112N51205,29.680085,-95.364795,3
8161,112N51205,112N51205,29.680085,-95.364795,3
8162,112-51206,112N51206,29.681780000000003,-95.35915,3
8163,112-51208,112N51208,29.706195,-95.42319,6
8164,112-51211,112N51211,29.706255,-95.415435,6
8165,112N51211,112N51211,29.706255,-95.415435,6
8166,112-51212,112N51212,29.706290000000003,-95.40888,6
8167,112-51213,112N51213,29.70632,-95.40417,6
8168,112N51213,112N51213,29.70632,-95.40417,6
8169,112-51214,112N51214,29.70631,-95.398875,4
8170,112N51214,112N51214,29.70631,-95.398875,4
8171,112-51215,112N51215,29.70601,-95.389635,4
8172,112-51216,112N51216,29.70382,-95.380085,4
8173,112N51216,112N51216,29.70382,-95.380085,4
8174,112-51220,112N51220,29.657645,-95.40397,0
8175,112N51220,112N51220,29.657645,-95.40397,0
8176,112-51231,112N51231,29.785025,-95.440255,1
8177,112N51231,112N51231,29.785025,-95.440255,1
8178,112-51232,112N51232,29.791520000000002,-95.446565,1
8179,112N51232,112N51232,29.791520000000002,-95.446565,1
8180,112-51233,112N51233,29.796245000000003,-95.45310500000001,1
8181,112N51233,112N51233,29.796245000000003,-95.45310500000001,1
8182,112-51234,112N51234,29.79925,-95.45721,1
8183,112-51235,112N51235,29.801709999999996,-95.460555,1
8184,112N51235,112N51235,29.801709999999996,-95.460555,1
8185,112-51236,112N51236,29.807525,-95.46848,1
8186,112-51237,112N51237,29.815105000000006,-95.47879499999999,1
8187,112N51237,112N51237,29.815105000000006,-95.47879499999999,1
8188,112-51238,112N51238,29.82204,-95.4884,1
8189,112N51238,112N51238,29.82204,-95.4884,1
8190,112-51239,112N51239,29.82967,-95.499135,1
8191,112N51239,112N51239,29.82967,-95.499135,1
8192,112-51240,112N51240,29.840529999999998,-95.5144,9
8193,112N51240,112N51240,29.840529999999998,-95.5144,9
8194,112-51241,112N51241,29.849085,-95.52641,9
8195,112N51241,112N51241,29.849085,-95.52641,9
8196,112-51242,112N51242,29.856185,-95.536405,9
8197,112N51242,112N51242,29.856185,-95.536405,9
8198,112-51243,112N51243,29.86461,-95.54831999999999,9
8199,112N51243,112N51243,29.86461,-95.54831999999999,9
8200,112-51244,112N51244,29.87183,-95.55859,9
8201,112-51245,112N51245,29.87697,-95.5659,9
8202,112-51248,112N51248,29.884155,-95.463395,5
8203,112N51248,112N51248,29.884155,-95.463395,5
8204,112-51251,112N51251,29.888685,-95.41717,0
8205,112N51251,112N51251,29.888685,-95.41717,0
8206,112-51252,112N51252,29.88922,-95.403685,0
8207,112N51252,112N51252,29.88922,-95.403685,0
8208,112-51256,112N51256,29.74515,-95.373655,4
8209,112N51256,112N51256,29.74515,-95.373655,4
8210,112-51257,112N51257,29.74462,-95.372755,4
8211,112-51258,112N51258,29.743575,-95.37105,4
8212,112-51259,112N51259,29.741775,-95.36806999999999,4
8213,112-51260,112N51260,29.73947,-95.364235,2
8214,112N51260,112N51260,29.73947,-95.364235,2
8215,112-51281,112N51281,29.758275,-95.36896,4
8216,112-51282,112N51282,29.759404999999997,-95.36807,2
8217,112-51283,112N51283,29.76053,-95.36718499999999,2
8218,112-51284,112N51284,29.761665,-95.366295,2
8219,112-51285,112N51285,29.76243,-95.365685,2
8220,112-51286,112N51286,29.76375,-95.36426,2
8221,112-51304,112N51304,29.752855,-95.361805,2
8222,112-51305,112N51305,29.753984999999997,-95.36092,2
8223,112-51306,112N51306,29.755495000000003,-95.35973,2
8224,112-51307,112N51307,29.757015000000003,-95.35854499999999,2
8225,112-51308,112N51308,29.757805,-95.357915,2
8226,112-51309,112N51309,29.75931,-95.35673,2
8227,112-51310,112N51310,29.760515,-95.35579,2
8228,112-51317,112N51317,29.777440000000002,-95.350935,2
8229,112N51317,112N51317,29.777440000000002,-95.350935,2
8230,112-51318,112N51318,29.780859999999997,-95.35138,2
8231,112-51319,112N51319,29.788290000000003,-95.351795,2
8232,112-51320,112N51320,29.798255,-95.35231,5
8233,112-51321,112N51321,29.808085,-95.35249,5
8234,112N51321,112N51321,29.808085,-95.35249,5
8235,112-51337,112N51337,29.818015000000003,-95.29162,0
8236,112N51337,112N51337,29.818015000000003,-95.29162,0
8237,112-51340,112N51340,29.999195,-95.506645,9
8238,112N51340,112N51340,29.999195,-95.506645,9
8239,112-51347,112N51347,30.02443,-95.384085,5
8240,112N51347,112N51347,30.02443,-95.384085,5
8241,112-51358,112N51358,29.91539,-95.166005,0
8242,112-51361,112N51361,29.945220000000003,-95.409305,0
8243,112N51361,112N51361,29.945220000000003,-95.409305,0
8244,112-51372,112N51372,29.717730000000003,-95.34625,3
8245,112N51372,112N51372,29.717730000000003,-95.34625,3
8246,112-51373,112N51373,29.715729999999997,-95.33758,3
8247,112-51376,112N51376,29.74407,-95.38110999999999,4
8248,112N51376,112N51376,29.74407,-95.38110999999999,4
8249,112-51377,112N51377,29.743455,-95.380075,4
8250,112-51378,112N51378,29.742155,-95.3779,4
8251,112-51379,112N51379,29.74086,-95.375735,4
8252,112-51380,112N51380,29.73983,-95.374045,4
8253,112-51381,112N51381,29.738015,-95.371075,4
8254,112-51382,112N51382,29.736615000000004,-95.36873500000002,4
8255,112-51383,112N51383,29.735375,-95.36654,4
8256,112-51384,112N51384,29.7312,-95.35739,4
8257,112-51385,112N51385,29.727020000000003,-95.34426,2
8258,112-51537,112N51537,29.727040000000002,-95.318885,3
8259,112N51537,112N51537,29.727040000000002,-95.318885,3
8260,112-51538,112N51538,29.721085,-95.303165,3
8261,112N51538,112N51538,29.721085,-95.303165,3
8262,112-51539,112N51539,29.717105000000004,-95.292775,3
8263,112N51539,112N51539,29.717105000000004,-95.292775,3
8264,112-51540,112N51540,29.7163,-95.285505,3
8265,112N51540,112N51540,29.7163,-95.285505,3
8266,112-51541,112N51541,29.715755,-95.27939,3
8267,112-51542,112N51542,29.712059999999997,-95.26243000000001,3
8268,112N51542,112N51542,29.712059999999997,-95.26243000000001,3
8269,112-51787,112N51787,29.693425,-95.319265,3
8270,112N51787,112N51787,29.693425,-95.319265,3
8271,112-51788,112N51788,29.69673,-95.320205,3
8272,112N51788,112N51788,29.69673,-95.320205,3
8273,112-51789,112N51789,29.70383,-95.31903,3
8274,112N51789,112N51789,29.70383,-95.31903,3
8275,112-51790,112N51790,29.70975,-95.31688,3
8276,112N51790,112N51790,29.70975,-95.31688,3
8277,112-51793,112N51793,29.694390000000002,-95.32519,3
8278,112N51793,112N51793,29.694390000000002,-95.32519,3
8279,112-51794,112N51794,29.693125,-95.32101999999999,3
8280,112N51794,112N51794,29.693125,-95.32101999999999,3
8281,112-51795,112N51795,29.688865000000003,-95.30781,3
8282,112N51795,112N51795,29.688865000000003,-95.30781,3
8283,112-51798,112N51798,29.68522,-95.29331,3
8284,112N51798,112N51798,29.68522,-95.29331,3
8285,112-51799,112N51799,29.685405,-95.28445500000001,3
8286,112N51799,112N51799,29.685405,-95.28445500000001,3
8287,112-51802,112N51802,29.677895,-95.29167,3
8288,112N51802,112N51802,29.677895,-95.29167,3
8289,112-51803,112N51803,29.683295,-95.29521,3
8290,112-51804,112N51804,29.68934,-95.29788,3
8291,112-51805,112N51805,29.699350000000006,-95.30266999999999,3
8292,112N51805,112N51805,29.699350000000006,-95.30266999999999,3
8293,112-51806,112N51806,29.704859999999996,-95.30703000000001,3
8294,112-51807,112N51807,29.70709,-95.31091,3
8295,112N51807,112N51807,29.70709,-95.31091,3
8296,112-51808,112N51808,29.710325,-95.31455,3
8297,112N51808,112N51808,29.710325,-95.31455,3
8298,112-51809,112N51809,29.715340000000005,-95.31836,3
8299,112-51810,112N51810,29.694435,-95.299835,3
8300,112-51811,112N51811,29.709560000000003,-95.3186,3
8301,112N51811,112N51811,29.709560000000003,-95.3186,3
8302,112-51812,112N51812,29.70843,-95.31525,3
8303,112N51812,112N51812,29.70843,-95.31525,3
8304,112-51814,112N51814,29.763725,-95.32758,2
8305,112N51814,112N51814,29.763725,-95.32758,2
8306,112-51818,112N51818,29.757865,-95.330575,2
8307,112N51818,112N51818,29.757865,-95.330575,2
8308,112-51821,112N51821,29.789890000000003,-95.32758,5
8309,112N51821,112N51821,29.789890000000003,-95.32758,5
8310,112-51824,112N51824,29.795070000000006,-95.32779000000001,5
8311,112N51824,112N51824,29.795070000000006,-95.32779000000001,5
8312,112-51827,112N51827,29.798534999999998,-95.32805,5
8313,112N51827,112N51827,29.798534999999998,-95.32805,5
8314,112-51828,112N51828,29.804184999999997,-95.32841,5
8315,112N51828,112N51828,29.804184999999997,-95.32841,5
8316,112-51829,112N51829,29.810725,-95.32863,5
8317,112N51829,112N51829,29.810725,-95.32863,5
8318,112-51830,112N51830,29.82125,-95.32882,5
8319,112N51830,112N51830,29.82125,-95.32882,5
8320,112-51831,112N51831,29.838645,-95.32637,5
8321,112-51832,112N51832,29.852615000000004,-95.322,5
8322,112N51832,112N51832,29.852615000000004,-95.322,5
8323,112-51833,112N51833,29.86363,-95.31754000000001,5
8324,112-51834,112N51834,29.88039,-95.31065,5
8325,112N51834,112N51834,29.88039,-95.31065,5
8326,112-51836,112N51836,29.789015000000003,-95.21048,5
8327,112N51836,112N51836,29.789015000000003,-95.21048,5
8328,112-51838,112N51838,29.71077,-95.385525,4
8329,112N51838,112N51838,29.71077,-95.385525,4
8330,112-51839,112N51839,29.71358,-95.375635,4
8331,112N51839,112N51839,29.71358,-95.375635,4
8332,112-51841,112N51841,29.725515,-95.389175,4
8333,112N51841,112N51841,29.725515,-95.389175,4
8334,112-51842,112N51842,29.725015000000003,-95.38833000000001,4
8335,112-51843,112N51843,29.722315000000002,-95.38382,4
8336,112-51844,112N51844,29.71976,-95.37934,4
8337,112-51846,112N51846,29.672665000000002,-95.428455,6
8338,112N51846,112N51846,29.672665000000002,-95.428455,6
8339,112-51848,112N51848,29.685945000000004,-95.449185,6
8340,112N51848,112N51848,29.685945000000004,-95.449185,6
8341,112-51850,112N51850,29.66372,-95.43984,6
8342,112N51850,112N51850,29.66372,-95.43984,6
8343,112-51851,112N51851,29.669095000000002,-95.4399,6
8344,112N51851,112N51851,29.669095000000002,-95.4399,6
8345,112-51852,112N51852,29.676115000000006,-95.44001,6
8346,112N51852,112N51852,29.676115000000006,-95.44001,6
8347,112-51853,112N51853,29.68432,-95.44011,6
8348,112N51853,112N51853,29.68432,-95.44011,6
8349,112-51854,112N51854,29.690604999999998,-95.440155,6
8350,112N51854,112N51854,29.690604999999998,-95.440155,6
8351,112-51855,112N51855,29.698735,-95.44018,6
8352,112N51855,112N51855,29.698735,-95.44018,6
8353,112-51861,112N51861,29.72483,-95.44136,6
8354,112-51862,112N51862,29.730534999999996,-95.44149499999999,6
8355,112N51862,112N51862,29.730534999999996,-95.44149499999999,6
8356,112-51863,112N51863,29.73697,-95.441615,6
8357,112-51867,112N51867,29.71746,-95.415565,6
8358,112N51867,112N51867,29.71746,-95.415565,6
8359,112-51868,112N51868,29.718009999999996,-95.41083,6
8360,112-51869,112N51869,29.720495,-95.40393,4
8361,112-51872,112N51872,29.722920000000002,-95.39923,4
8362,112N51872,112N51872,29.722920000000002,-95.39923,4
8363,112-51873,112N51873,29.721645000000002,-95.39631,4
8364,112N51873,112N51873,29.721645000000002,-95.39631,4
8365,112-51876,112N51876,29.724320000000002,-95.399615,4
8366,112N51876,112N51876,29.724320000000002,-95.399615,4
8367,112-51881,112N51881,29.71507,-95.41554,6
8368,112-51882,112N51882,29.713084999999996,-95.4065,6
8369,112-51886,112N51886,29.790695,-95.37931,5
8370,112N51886,112N51886,29.790695,-95.37931,5
8371,112-51889,112N51889,29.76244,-95.39251000000002,1
8372,112N51889,112N51889,29.76244,-95.39251000000002,1
8373,112-51890,112N51890,29.766070000000003,-95.39220999999999,1
8374,112-51891,112N51891,29.772515000000002,-95.39059499999999,1
8375,112-51892,112N51892,29.77745,-95.388205,1
8376,112N51892,112N51892,29.77745,-95.388205,1
8377,112-51895,112N51895,29.780525,-95.38735,1
8378,112N51895,112N51895,29.780525,-95.38735,1
8379,112-51896,112N51896,29.786205,-95.38775,5
8380,112-51897,112N51897,29.797125,-95.387945,5
8381,112-51900,112N51900,29.802805,-95.418775,1
8382,112N51900,112N51900,29.802805,-95.418775,1
8383,112-51901,112N51901,29.803785,-95.41121,1
8384,112-51902,112N51902,29.803884999999998,-95.404125,1
8385,112-51903,112N51903,29.804029999999997,-95.393135,5
8386,112N51903,112N51903,29.804029999999997,-95.393135,5
8387,112-51906,112N51906,29.76733,-95.397825,1
8388,112N51906,112N51906,29.76733,-95.397825,1
8389,112-51907,112N51907,29.772840000000002,-95.397425,1
8390,112N51907,112N51907,29.772840000000002,-95.397425,1
8391,112-51908,112N51908,29.77879,-95.397605,1
8392,112N51908,112N51908,29.77879,-95.397605,1
8393,112-51909,112N51909,29.78606,-95.39775,1
8394,112-51910,112N51910,29.797030000000003,-95.39795500000001,1
8395,112-51913,112N51913,29.772795000000002,-95.38199499999999,2
8396,112N51913,112N51913,29.772795000000002,-95.38199499999999,2
8397,112-51914,112N51914,29.778305,-95.381155,2
8398,112N51914,112N51914,29.778305,-95.381155,2
8399,112-51916,112N51916,29.759325,-95.37066,4
8400,112N51916,112N51916,29.759325,-95.37066,4
8401,112-51917,112N51917,29.7609,-95.369395,4
8402,112N51917,112N51917,29.7609,-95.369395,4
8403,112-51918,112N51918,29.762625,-95.36803,2
8404,112-51919,112N51919,29.764255,-95.366915,2
8405,112-51946,112N51946,29.742805,-95.3812,4
8406,112N51946,112N51946,29.742805,-95.3812,4
8407,112-51947,112N51947,29.74558,-95.37901,4
8408,112-51948,112N51948,29.74877,-95.37649,4
8409,112-51949,112N51949,29.751180000000005,-95.374575,4
8410,112-51950,112N51950,29.75266,-95.373385,4
8411,112-51951,112N51951,29.75455,-95.371895,4
8412,112-51952,112N51952,29.756784999999997,-95.37013,4
8413,112N51952,112N51952,29.756784999999997,-95.37013,4
8414,112-51963,112N51963,29.75716,-95.37179,4
8415,112N51963,112N51963,29.75716,-95.37179,4
8416,112-51965,112N51965,29.7564,-95.369825,4
8417,112N51965,112N51965,29.7564,-95.369825,4
8418,112-51973,112N51973,29.738134999999996,-95.37351,4
8419,112N51973,112N51973,29.738134999999996,-95.37351,4
8420,112-51974,112N51974,29.740915,-95.37126500000001,4
8421,112-51975,112N51975,29.744095,-95.36875,4
8422,112-51976,112N51976,29.745805,-95.367435,4
8423,112-51977,112N51977,29.7469,-95.36653,4
8424,112-51978,112N51978,29.747995,-95.36563,4
8425,112-51979,112N51979,29.74876,-95.36504000000001,4
8426,112-51981,112N51981,29.750995,-95.363265,2
8427,112-52008,112N52008,29.747975,-95.37838,4
8428,112N52008,112N52008,29.747975,-95.37838,4
8429,112-52009,112N52009,29.746440000000003,-95.37583000000001,4
8430,112-52011,112N52011,29.734945000000003,-95.374555,4
8431,112N52011,112N52011,29.734945000000003,-95.374555,4
8432,112-52035,112N52035,29.762965,-95.37271,4
8433,112N52035,112N52035,29.762965,-95.37271,4
8434,112-52036,112N52036,29.764159999999997,-95.372495,4
8435,112N52036,112N52036,29.764159999999997,-95.372495,4
8436,112-52039,112N52039,29.763859999999998,-95.37411,2
8437,112N52039,112N52039,29.763859999999998,-95.37411,2
8438,112-52056,112N52056,29.73388,-95.38254,4
8439,112N52056,112N52056,29.73388,-95.38254,4
8440,112-52057,112N52057,29.73335,-95.3817,4
8441,112-52058,112N52058,29.731609999999996,-95.37878,4
8442,112-52059,112N52059,29.729375,-95.37503000000001,4
8443,112-52060,112N52060,29.727859999999996,-95.372525,4
8444,112-52063,112N52063,29.723159999999996,-95.373975,4
8445,112N52063,112N52063,29.723159999999996,-95.373975,4
8446,112-52064,112N52064,29.725995,-95.37172,4
8447,112-52065,112N52065,29.728785,-95.36950999999999,4
8448,112-52066,112N52066,29.732535,-95.366545,4
8449,112N52066,112N52066,29.732535,-95.366545,4
8450,112-52067,112N52067,29.736295000000002,-95.363575,4
8451,112N52067,112N52067,29.736295000000002,-95.363575,4
8452,112-52068,112N52068,29.740205000000003,-95.36046000000002,2
8453,112-52069,112N52069,29.742984999999997,-95.35824,2
8454,112N52069,112N52069,29.742984999999997,-95.35824,2
8455,112-52070,112N52070,29.744484999999997,-95.357055,2
8456,112-52071,112N52071,29.746354999999998,-95.355575,2
8457,112-52072,112N52072,29.750155,-95.352575,2
8458,112-52075,112N52075,29.762990000000002,-95.351225,2
8459,112N52075,112N52075,29.762990000000002,-95.351225,2
8460,112-52076,112N52076,29.76076,-95.34817,2
8461,112N52076,112N52076,29.76076,-95.34817,2
8462,112-52087,112N52087,29.76588,-95.35203,2
8463,112N52087,112N52087,29.76588,-95.35203,2
8464,112-52088,112N52088,29.769605,-95.35208,2
8465,112-52089,112N52089,29.771005,-95.352085,2
8466,112-52094,112N52094,29.774109999999997,-95.34125999999999,2
8467,112-52095,112N52095,29.775135,-95.338245,2
8468,112N52095,112N52095,29.775135,-95.338245,2
8469,112-52101,112N52101,29.7686,-95.35124499999999,2
8470,112N52101,112N52101,29.7686,-95.35124499999999,2
8471,112-52102,112N52102,29.76864,-95.347555,2
8472,112-52105,112N52105,29.76684,-95.33572,2
8473,112N52105,112N52105,29.76684,-95.33572,2
8474,112-52106,112N52106,29.772260000000006,-95.33577,2
8475,112N52106,112N52106,29.772260000000006,-95.33577,2
8476,112-52108,112N52108,29.77601,-95.33114,5
8477,112-52109,112N52109,29.776284999999998,-95.321125,5
8478,112N52109,112N52109,29.776284999999998,-95.321125,5
8479,112-52112,112N52112,29.773760000000006,-95.370185,2
8480,112N52112,112N52112,29.773760000000006,-95.370185,2
8481,112-52115,112N52115,29.774959999999997,-95.364385,2
8482,112N52115,112N52115,29.774959999999997,-95.364385,2
8483,112-52116,112N52116,29.776785,-95.35972,2
8484,112N52116,112N52116,29.776785,-95.35972,2
8485,112-52117,112N52117,29.777935,-95.35644,2
8486,112-52120,112N52120,29.778345,-95.352995,2
8487,112N52120,112N52120,29.778345,-95.352995,2
8488,112-52122,112N52122,29.735480000000006,-95.355425,2
8489,112-52125,112N52125,29.694329999999997,-95.298825,3
8490,112N52125,112N52125,29.694329999999997,-95.298825,3
8491,112-52126,112N52126,29.698459999999997,-95.29698499999999,3
8492,112N52126,112N52126,29.698459999999997,-95.29698499999999,3
8493,112-52129,112N52129,29.784105,-95.454135,1
8494,112N52129,112N52129,29.784105,-95.454135,1
8495,112-52130,112N52130,29.782695,-95.445015,1
8496,112-52133,112N52133,29.777390000000004,-95.456655,1
8497,112N52133,112N52133,29.777390000000004,-95.456655,1
8498,112-52134,112N52134,29.782695000000004,-95.45678000000001,1
8499,112N52134,112N52134,29.782695000000004,-95.45678000000001,1
8500,112-52135,112N52135,29.791055,-95.456345,1
8501,112N52135,112N52135,29.791055,-95.456345,1
8502,112-52141,112N52141,29.78072,-95.77783,7
8503,112-52142,112N52142,29.793290000000002,-95.77691999999999,9
8504,112N52142,112N52142,29.793290000000002,-95.77691999999999,9
8505,112-52156,112N52156,29.71058,-95.364255,4
8506,112N52156,112N52156,29.71058,-95.364255,4
8507,112-52157,112N52157,29.709275,-95.353215,0
8508,112-52158,112N52158,29.710855,-95.34564,0
8509,112-52161,112N52161,29.703455,-95.3446,3
8510,112N52161,112N52161,29.703455,-95.3446,3
8511,112-52162,112N52162,29.70876,-95.34254,3
8512,112-52163,112N52163,29.713105,-95.340935,3
8513,112-52166,112N52166,29.71736,-95.33956500000001,3
8514,112N52166,112N52166,29.71736,-95.33956500000001,3
8515,112-52169,112N52169,29.718385,-95.337205,3
8516,112N52169,112N52169,29.718385,-95.337205,3
8517,112-52172,112N52172,29.711855,-95.34575,0
8518,112N52172,112N52172,29.711855,-95.34575,0
8519,112-52173,112N52173,29.710610000000006,-95.353215,0
8520,112N52173,112N52173,29.710610000000006,-95.353215,0
8521,112-52174,112N52174,29.71167,-95.363285,4
8522,112-52177,112N52177,29.7284,-95.402045,4
8523,112N52177,112N52177,29.7284,-95.402045,4
8524,112-52178,112N52178,29.732695,-95.4021,4
8525,112-52179,112N52179,29.736465000000006,-95.40204,4
8526,112N52179,112N52179,29.736465000000006,-95.40204,4
8527,112-52180,112N52180,29.740715,-95.402035,4
8528,112-52181,112N52181,29.747965,-95.40218,4
8529,112-52182,112N52182,29.75581,-95.40231999999999,1
8530,112-52186,112N52186,29.740534999999998,-95.37985,4
8531,112-52187,112N52187,29.7395,-95.378125,4
8532,112N52187,112N52187,29.7395,-95.378125,4
8533,112-52188,112N52188,29.738979999999998,-95.37725,4
8534,112-52189,112N52189,29.737795,-95.37523,4
8535,112-52207,112N52207,29.733365000000003,-95.35858499999999,0
8536,112N52207,112N52207,29.733365000000003,-95.35858499999999,0
8537,112-52208,112N52208,29.737755,-95.356825,2
8538,112-52223,112N52223,29.752275,-95.359015,2
8539,112N52223,112N52223,29.752275,-95.359015,2
8540,112-52224,112N52224,29.75483,-95.35699,2
8541,112N52224,112N52224,29.75483,-95.35699,2
8542,112-52229,112N52229,29.784025,-95.36312,0
8543,112N52229,112N52229,29.784025,-95.36312,0
8544,112-52232,112N52232,29.79226,-95.361035,0
8545,112N52232,112N52232,29.79226,-95.361035,0
8546,112-52233,112N52233,29.798195,-95.361065,0
8547,112-52234,112N52234,29.808445000000003,-95.361215,0
8548,112N52234,112N52234,29.808445000000003,-95.361215,0
8549,112-52235,112N52235,29.821265,-95.36133000000001,0
8550,112N52235,112N52235,29.821265,-95.36133000000001,0
8551,112-52236,112N52236,29.837525,-95.36206,0
8552,112N52236,112N52236,29.837525,-95.36206,0
8553,112-52237,112N52237,29.850759999999998,-95.362465,0
8554,112-52240,112N52240,29.859054999999998,-95.40754,5
8555,112N52240,112N52240,29.859054999999998,-95.40754,5
8556,112-52241,112N52241,29.859445,-95.39374,5
8557,112N52241,112N52241,29.859445,-95.39374,5
8558,112-52242,112N52242,29.859284999999996,-95.374675,5
8559,112-52243,112N52243,29.859275,-95.35733499999999,5
8560,112N52243,112N52243,29.859275,-95.35733499999999,5
8561,112-52244,112N52244,29.859440000000003,-95.34225,5
8562,112-52245,112N52245,29.858315,-95.32745,5
8563,112N52245,112N52245,29.858315,-95.32745,5
8564,112-52248,112N52248,29.821315000000002,-95.353525,5
8565,112N52248,112N52248,29.821315000000002,-95.353525,5
8566,112-52251,112N52251,29.84468,-95.428955,5
8567,112N52251,112N52251,29.84468,-95.428955,5
8568,112-52252,112N52252,29.854940000000003,-95.4292,5
8569,112N52252,112N52252,29.854940000000003,-95.4292,5
8570,112-52254,112N52254,29.854654999999998,-95.458815,1
8571,112N52254,112N52254,29.854654999999998,-95.458815,1
8572,112-52255,112N52255,29.867009999999997,-95.45898000000001,5
8573,112-52265,112N52265,29.928475,-95.49603,9
8574,112N52265,112N52265,29.928475,-95.49603,9
8575,112-52268,112N52268,29.97015,-95.495245,9
8576,112N52268,112N52268,29.97015,-95.495245,9
8577,112-52269,112N52269,29.98555,-95.489225,9
8578,112-52277,112N52277,29.965255000000006,-95.49163,5
8579,112N52277,112N52277,29.965255000000006,-95.49163,5
8580,112-52281,112N52281,29.9593,-95.5271,9
8581,112-52282,112N52282,29.979425,-95.54253500000002,0
8582,112-52283,112N52283,29.715795,-95.294915,3
8583,112N52283,112N52283,29.715795,-95.294915,3
8584,112-52284,112N52284,29.72493,-95.293525,3
8585,112-52285,112N52285,29.7366,-95.29047,3
8586,112-52289,112N52289,29.750875,-95.5078,9
8587,112N52289,112N52289,29.750875,-95.5078,9
8588,112-52290,112N52290,29.750234999999996,-95.49365,1
8589,112N52290,112N52290,29.750234999999996,-95.49365,1
8590,112-52291,112N52291,29.750065000000003,-95.481555,1
8591,112N52291,112N52291,29.750065000000003,-95.481555,1
8592,112-52292,112N52292,29.75022,-95.46918000000001,1
8593,112N52292,112N52292,29.75022,-95.46918000000001,1
8594,112-52293,112N52293,29.749254999999998,-95.45935,1
8595,112N52293,112N52293,29.749254999999998,-95.45935,1
8596,112-52296,112N52296,29.733585,-95.460825,1
8597,112N52296,112N52296,29.733585,-95.460825,1
8598,112-52297,112N52297,29.738095,-95.460855,1
8599,112-52298,112N52298,29.745575,-95.46119,1
8600,112-52299,112N52299,29.752265,-95.458955,1
